Gene		 Terms
EPM2AIP1:	 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0042802 
HIST3H2A:	 GO:0003677 GO:0005515 GO:0046982 GO:0003677 
DHX32:		 GO:0005515 GO:0005515 GO:0005524 GO:0034458 GO:0003723 
TAOK1:		 GO:0004672 GO:0004672 GO:0004674 GO:0004674 GO:0004674 GO:0004674 GO:0005515 GO:0005524 GO:0016301 GO:0016301 GO:0016740 GO:0043014 GO:0043539 GO:0048156 GO:0048487 GO:0050321 GO:0004674 GO:0004709 
RAB11FIP2:	 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0019901 GO:0042802 GO:0042803 GO:0017137 
VASH1:		 GO:0003779 GO:0004181 GO:0005515 GO:0005515 
SH3BP5L:	 GO:0017112 GO:0004860 
FASTKD5:	 GO:0003723 GO:0004672 GO:0005515 GO:0005515 GO:0019843 
OTUD6A:		 GO:0004843 GO:0004843 
DPH6:		 GO:0005524 GO:0017178 GO:0017178 GO:0017178 
ZNF627:		 GO:0000981 GO:0003677 GO:0005515 GO:0046872 
EEPD1:		 GO:0003677 
MOB1B:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0019209 GO:0019900 GO:0046872 
KDM3B:		 GO:0016209 GO:0046872 GO:0051213 GO:0032454 GO:0000976 GO:0031490 
SLC26A9:	 GO:0005254 GO:0005254 GO:0005254 GO:0005254 GO:0005254 GO:0008271 GO:0015301 GO:0015301 GO:0051117 GO:0051117 GO:0015116 GO:0015106 GO:0015108 GO:0015301 GO:0019531 
CHMP1B:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0019904 GO:0019904 GO:0042802 GO:0042802 
ARC:		 GO:0003729 
RASGRP2:	 GO:0005085 GO:0005085 GO:0005509 GO:0005509 GO:0008289 GO:0019992 
CXXC5:		 GO:0005515 GO:0008134 GO:0008270 GO:0043565 
CHST15:		 GO:0050656 GO:0050659 GO:0050659 
RRM2B:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0046872 GO:0004748 
HS2ST1:		 GO:0004394 GO:0004394 GO:0008146 
CHST3:		 GO:0008146 GO:0008459 GO:0001517 GO:0008459 
OTOP1:		 GO:0015252 
STRADA:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005524 GO:0019900 GO:0030295 GO:0043539 GO:0004672 GO:0004674 
NIPA1:		 GO:0015095 
MICAL3:		 GO:0003779 GO:0003779 GO:0016709 GO:0017137 GO:0046872 GO:0071949 
NLRP9:		 GO:0005515 GO:0005524 
NLRC3:		 GO:0003674 GO:0005515 GO:0005515 GO:0005515 GO:0005524 GO:0036312 
TAS2R42:	 GO:0004930 GO:0033038 
BHLHA15:	 GO:0000977 GO:0000981 GO:0000981 GO:0000981 GO:0001228 GO:0042803 
PTF1A:		 GO:0000980 GO:0000981 GO:0000981 GO:0000981 GO:0001228 GO:0003677 GO:0003682 GO:0046983 GO:0070888 
OTOP3:		 GO:0003676 GO:0015252 
OTOP2:		 GO:0015252 
KRT74:		 GO:1990254 
DYM:		 GO:0005515 GO:0019899 
SSX9P:		 GO:0003676 
SSX8P:		 GO:0003676 
SSX7:		 GO:0003676 
SSX6P:		 GO:0003676 
SLC29A4:	 GO:0005337 GO:0005337 GO:0008504 
TCF24:		 GO:0003677 GO:0046983 
TCF23:		 GO:0000981 GO:0000981 GO:0046983 
OLIG3:		 GO:0000981 GO:0000981 GO:0003677 GO:0003714 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0046983 
BHLHA9:		 GO:0000981 GO:0000981 GO:0003677 GO:0005515 GO:0005515 GO:0005515 GO:0046982 
ASCL5:		 GO:0000981 GO:0003674 GO:0046983 GO:0008134 GO:0003700 GO:0000977 
SCX:		 GO:0000980 GO:0000981 GO:0001228 GO:0003677 GO:0043425 GO:0043565 GO:0046982 GO:0070888 
PHF5A:		 GO:0003677 GO:0003700 GO:0003723 GO:0003723 GO:0046872 
GSTA5:		 GO:0004364 GO:0004364 
ZNF367:		 GO:0003677 GO:0003700 GO:0046872 GO:0000981 
TAS1R3:		 GO:0008527 GO:0046982 GO:0008527 GO:0033041 GO:0033041 GO:0038023 GO:0004930 
TAS1R1:		 GO:0008527 GO:0046982 GO:0038023 GO:0004930 
CATSPER4:	 GO:0005227 GO:0005245 
SLC16A14:	 GO:0015293 GO:0008028 
SLC16A13:	 GO:0015293 GO:0008028 
SLC16A9:	 GO:0005515 GO:0005515 GO:0005515 GO:0015293 GO:0008028 
OVCH1:		 GO:0004252 GO:0046872 
TMPRSS7:	 GO:0004252 GO:0008236 
PRSS41:		 GO:0004252 
OVCH2:		 GO:0004252 GO:0046872 
APTX:		 GO:0003682 GO:0003684 GO:0003690 GO:0003690 GO:0003725 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0008967 GO:0033699 GO:0033699 GO:0033699 GO:0033699 GO:0046872 GO:0047485 GO:0051219 GO:0120108 GO:0003697 GO:0003725 GO:0030983 GO:1990165 GO:0033699 
ZNF720:		 GO:0000981 GO:0003676 
H2BFWT:		 GO:0046982 GO:0003677 
SLC36A1:	 GO:0015171 GO:0015078 GO:0015180 GO:0005280 GO:0015171 GO:0015187 GO:0015193 
ERMP1:		 GO:0008237 GO:0046872 
GPRIN1:		 GO:0051219 
TRMT1L:		 GO:0000049 GO:0003723 GO:0046872 GO:0004809 
ZC3HAV1:	 GO:0003723 GO:0003723 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0045296 GO:0046872 GO:0003950 GO:0070403 GO:1990404 
TRPM8:		 GO:0005262 GO:0005515 GO:0042803 
MRPL21:		 GO:0003723 GO:0003735 
PID1:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
PAGE2:		 GO:0005515 GO:0005515 
NRK:		 GO:0005524 GO:0004674 
GVINP1:		 GO:0005525 
TICRR:		 GO:0003682 GO:0005515 GO:0005515 
EFL1:		 GO:0003746 GO:0003924 GO:0005525 GO:0043022 GO:0043022 GO:0003924 
SETX:		 GO:0001147 GO:0003677 GO:0003678 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005524 GO:0042802 GO:0001147 GO:0003723 
ZNF551:		 GO:0000981 GO:0000981 GO:0003677 GO:0046872 
HDX:		 GO:0000981 GO:0000981 GO:0003677 GO:0003677 
TRAPPC11:	 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
ZNF550:		 GO:0000981 GO:0003677 GO:0005515 GO:0046872 
NEGR1:		 GO:0005515 GO:0005515 GO:0005515 
KANSL1:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0043995 GO:0043996 GO:0046972 GO:0043995 GO:0043996 GO:0035035 GO:0046972 
NUP54:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0017056 
ATG9A:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
DGLUCY:		 GO:0003674 GO:0005515 GO:0005515 GO:0047820 GO:0047820 
TIPARP:		 GO:0003950 GO:0035326 GO:0046872 GO:1990404 GO:1990404 
GPR155:		 GO:0003674 
PRICKLE2:	 GO:0008270 
ZNF572:		 GO:0000981 GO:0003677 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0046872 
VPS35L:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
POGZ:		 GO:0000981 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0046872 GO:0000979 
MIER3:		 GO:0000981 GO:0000981 GO:0003677 GO:0004407 GO:0003714 GO:0001103 GO:0042826 
SLC46A3:	 GO:0003674 
CACNA2D4:	 GO:0005245 GO:0046872 GO:0005245 
NOTCH2NLA:	 GO:0005112 GO:0005509 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005112 
OR2W3:		 GO:0004930 GO:0004984 
ZFYVE16:	 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005545 GO:0005547 GO:0046872 
MON2:		 GO:0005515 
ZNF571:		 GO:0003677 GO:0046872 
KRT28:		 GO:0003674 GO:0005198 
KRT27:		 GO:0003674 GO:0005198 
KRT26:		 GO:0005198 
KRT25:		 GO:0003674 GO:0005198 GO:0046982 GO:0046982 
RD3:		 GO:0005515 GO:0005515 GO:0005515 
PIWIL3:		 GO:0003723 
PIWIL4:		 GO:0034584 GO:0034584 GO:0004521 
DENND4A:	 GO:0003677 GO:0017112 
TMC6:		 GO:0005515 GO:0005515 GO:0005515 GO:0008381 GO:0005216 
MYH14:		 GO:0000146 GO:0005516 GO:0005524 GO:0016887 GO:0030898 GO:0051015 
TMPRSS9:	 GO:0004252 
PEX26:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0008022 GO:0044877 GO:0051117 GO:0051117 
NUFIP2:		 GO:0003723 GO:0003723 GO:0003723 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
KCNK18:		 GO:0015269 GO:0015271 GO:0022841 GO:0015271 
RNF144B:	 GO:0004842 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0046872 GO:0031624 GO:0061630 
GRINA:		 GO:0044325 
MAVS:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0019901 GO:0035591 GO:0050700 GO:0050700 GO:0035591 
PKD1L2:		 GO:0005509 GO:0030246 GO:0005262 GO:0005262 
PKD1L3:		 GO:0005515 GO:0030246 GO:0033040 GO:0005261 GO:0008324 GO:0033040 GO:0005262 GO:0005262 
CYP2U1:		 GO:0004497 GO:0005506 GO:0070330 GO:0020037 GO:0008395 GO:0016712 
CLASP1:		 GO:0002162 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0008017 GO:0008017 GO:0043515 GO:0051010 
BNIPL:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0042802 GO:0004309 
DHX29:		 GO:0003723 GO:0003743 GO:0005524 GO:0043024 GO:0045296 GO:0003723 GO:0034458 
NPHP3:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
LRP10:		 GO:0005041 
COMMD6:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0051059 GO:0051059 
TRMT11:		 GO:0000049 GO:0004809 GO:0004809 GO:0008168 
HDDC2:		 GO:0005515 GO:0002953 
ADM2:		 GO:0005179 GO:0044877 
HAUS6:		 GO:0003674 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
POGLUT3:	 GO:0030158 GO:0035251 GO:0035252 GO:0046527 
LIMS2:		 GO:0046872 
GLT6D1:		 GO:0016758 GO:0016757 
TRIM46:		 GO:0008270 
COX8C:		 GO:0004129 
PPP1R42:	 GO:0003779 GO:0015631 GO:0070840 
TRPM1:		 GO:0005262 
P4HA3:		 GO:0005506 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0016702 GO:0031418 GO:0004656 
GDF7:		 GO:0005515 GO:0008083 GO:0042803 GO:0005160 GO:0005125 
KIF21A:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005524 GO:0008017 GO:0016887 GO:0003777 
GALNTL5:	 GO:0046872 GO:0016757 
MAATS1:		 GO:0005515 
ZNF438:		 GO:0000981 GO:0046872 GO:0003700 GO:0043565 
HDGFL2:		 GO:0005515 GO:0005515 
DCXR:		 GO:0016655 GO:0042802 GO:0044105 GO:0050038 GO:0050038 GO:0004090 
LYZL2:		 GO:0003796 
BRAP:		 GO:0003676 GO:0004842 GO:0005515 GO:0005515 GO:0005515 GO:0008139 GO:0008270 GO:0042802 GO:0042802 GO:0061630 GO:0061630 
ZNF804A:	 GO:0003674 GO:0003676 GO:0046872 
SPATA21:	 GO:0005509 
EMSY:		 GO:0005515 GO:0005515 GO:0005515 GO:0042803 
AKNA:		 GO:0000978 GO:0000981 GO:0001228 
TAFA5:		 GO:0005125 
TAFA1:		 GO:0005515 GO:0048018 GO:0048018 
RIC3:		 GO:0044183 GO:0033130 
NANOGNB:	 GO:0000981 GO:0003677 GO:0003677 
GOLGA7:		 GO:0005515 GO:0005515 GO:0019706 
ARHGAP22:	 GO:0005096 GO:0005515 GO:0005515 
VN1R5:		 GO:0016503 GO:0005550 
VN1R4:		 GO:0016503 GO:0005550 
HSD11B1L:	 GO:0016491 
RAI1:		 GO:0005515 GO:0005515 GO:0035326 GO:0046872 GO:0003700 GO:0044212 
WAPL:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
VMO1:		 GO:0003674 
R3HCC1L:	 GO:0005515 
C1QL2:		 GO:0042802 
PODN:		 GO:0005518 GO:0030021 
IRF2BP2:	 GO:0046872 GO:0001228 GO:0000977 
ABHD12B:	 GO:0016787 
SDK1:		 GO:0042802 
HSD17B13:	 GO:0003674 GO:0016229 
CPEB2:		 GO:0000900 GO:0000900 GO:0000900 GO:0003723 GO:0003723 GO:0005095 GO:0035925 GO:0043022 GO:0043023 GO:0043024 GO:0008135 GO:0003730 GO:0043022 GO:0000900 
POLN:		 GO:0003677 GO:0003887 GO:0003887 GO:0003887 GO:0003887 GO:0005515 GO:0005515 GO:0005515 GO:0030332 
APBB1IP:	 GO:0005515 GO:0005515 
TMEM144:	 GO:0015144 
PPP1R32:	 GO:0005515 GO:0005515 GO:0005515 GO:0019902 GO:0019902 
BCDIN3D:	 GO:0005515 GO:0008171 GO:0008171 GO:0008173 GO:0008175 GO:0008173 GO:0008171 
BMP8A:		 GO:0008083 GO:0070700 GO:0005125 GO:0005160 
GPR142:		 GO:0004930 
SNX20:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005546 GO:0032266 
CAMKMT:		 GO:0018025 GO:0031072 GO:0031072 GO:0031072 GO:0031072 GO:0018025 
NET1:		 GO:0005085 GO:0005089 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
CEACAM19:	 GO:0005515 
ADCK2:		 GO:0004674 GO:0005515 GO:0005524 
SPRED2:		 GO:0005173 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0019901 GO:0030291 GO:0019901 
SPRED1:		 GO:0005173 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0019901 GO:0019901 GO:0019901 GO:0019902 GO:0030291 GO:0019901 
BTLA:		 GO:0005515 GO:0038023 
CCDC91:		 GO:0042802 
SRGAP1:		 GO:0005096 GO:0005515 GO:0005515 GO:0048365 
RBBP6:		 GO:0003723 GO:0004842 GO:0005515 GO:0005515 GO:0005515 GO:0008270 GO:0019901 GO:0061630 
NECAB2:		 GO:0005509 GO:0005515 GO:0005515 GO:0005515 GO:0031687 GO:0031802 
ANKS1B:		 GO:0046875 
C5orf24:	 GO:0005515 
SH3RF1:		 GO:0005078 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0046872 GO:0061630 
GRASP:		 GO:0030165 GO:0030306 GO:0042802 
FGD2:		 GO:0005085 GO:0005089 GO:0005515 GO:0005515 GO:0031267 GO:0046872 GO:1901981 
FRMD5:		 GO:0005178 GO:0005515 GO:0005515 GO:0005515 GO:0008092 GO:0019901 
UBE3D:		 GO:0030332 GO:0044390 GO:0061630 GO:0061630 GO:0031624 GO:0030332 
TSEN54:		 GO:0005515 GO:0000213 
THAP5:		 GO:0000981 GO:0000981 GO:0002020 GO:0003677 GO:0046872 
PTAR1:		 GO:0008318 
ARPIN:		 GO:0005515 GO:0005515 
PRRT2:		 GO:0017075 
TECPR1:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0032266 GO:0032266 
FBXO33:		 GO:0005515 GO:0005515 GO:0005515 
MTERF4:		 GO:0003690 GO:0005515 GO:0005515 GO:0005515 GO:0019843 
RAB44:		 GO:0005509 GO:0005525 GO:0003924 
TFAP2D:		 GO:0000981 GO:0000981 GO:0000981 GO:0000977 GO:0000981 
ADAT2:		 GO:0005515 GO:0008270 GO:0052717 
DNAJB7:		 GO:0051087 GO:0051087 GO:0051087 
PNPLA5:		 GO:0004806 GO:0004806 
HUWE1:		 GO:0003677 GO:0003723 GO:0004842 GO:0004842 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0061630 
YTHDF3:		 GO:0003723 GO:0005515 GO:0005515 GO:0005515 GO:0043022 GO:1990247 GO:1990247 GO:1990247 GO:1990247 
KRT77:		 GO:0003674 
CNTRL:		 GO:0005515 GO:0008092 
CTU1:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0016779 GO:0000049 
PXK:		 GO:0003779 GO:0035091 GO:0000166 GO:0004672 GO:0005524 
PIGW:		 GO:0008374 GO:0032216 
STRA8:		 GO:0046983 
TAF8:		 GO:0005515 GO:0005515 GO:0005515 GO:0046982 
VTCN1:		 GO:0003674 GO:0005102 
UBE2Q1:		 GO:0005515 GO:0005524 GO:0061631 
KHDC4:		 GO:0003723 GO:0003723 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0003723 
MRPL55:		 GO:0003735 GO:0003735 
ABI3BP:		 GO:0005201 GO:0005201 GO:0005201 GO:0005518 GO:0008201 
CLNK:		 GO:0005070 GO:0005515 GO:0005515 
CPLX4:		 GO:0019905 GO:0000149 
CATIP:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
MRPL10:		 GO:0003723 GO:0003735 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0003735 
DPPA2:		 GO:0003682 
LHFPL4:		 GO:0005515 GO:0050811 GO:0050811 
CAMK2N1:	 GO:0008427 GO:0019901 
CMC1:		 GO:0046872 
ZNF467:		 GO:0000981 GO:0003677 GO:0046872 
CENPV:		 GO:0003674 GO:0016846 GO:0046872 
SLFN11:		 GO:0000049 GO:0004386 GO:0005515 GO:0005515 GO:0005515 GO:0005524 GO:0016887 GO:0000049 
ZSCAN2:		 GO:0000981 GO:0000981 GO:0003677 GO:0046872 
MEGF8:		 GO:0005509 GO:0005515 GO:0005515 
B3GNT8:		 GO:0005515 GO:0008378 GO:0016262 GO:0008532 GO:0008376 
GALNT5:		 GO:0004653 GO:0030246 GO:0046872 
RALYL:		 GO:0003723 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0042802 GO:0042802 GO:0042802 GO:0003723 
NPM2:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0019899 GO:0042393 GO:0042393 GO:0003682 
PCGF5:		 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0046872 GO:0000977 GO:0003700 
GALNT7:		 GO:0004653 GO:0030246 GO:0046872 
ANKRD23:	 GO:0031432 
DAZ4:		 GO:0005515 GO:0005515 GO:0005515 GO:0008494 GO:0003730 
S100A7A:	 GO:0005509 GO:0043621 GO:0046914 
LYG2:		 GO:0003796 GO:0003796 
AMIGO2:		 GO:0005515 
SCD5:		 GO:0004768 GO:0016491 GO:0005506 GO:0004768 GO:0004768 
PHLDB2:		 GO:0005515 GO:0005515 GO:0045296 
ADGRE4P:	 GO:0005509 GO:0004930 
ADGRG6:		 GO:0004930 GO:0004930 GO:0005518 GO:0043236 GO:0050840 GO:0004930 GO:0043236 
ADGRA1:		 GO:0004930 GO:0004930 
SDCCAG8:	 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 GO:0005515 
DHDDS:		 GO:0005515 GO:0045547 GO:0002094 GO:0045547 GO:0002094 GO:0002094 
GALNT10:	 GO:0004653 GO:0004653 GO:0004653 GO:0030246 GO:0046872 
SYT9:		 GO:0005546 GO:0042802 GO:0005509 GO:0005544 GO:0000149 GO:0005544 GO:0001786 GO:0019905 GO:0005509 GO:0030276 GO:0001786 
ILDR1:		 GO:0042802 GO:0070506 
TEDC1:		 GO:0005515 GO:0005515 
GLRX5:		 GO:0005515 GO:0005515 GO:0009055 GO:0015035 GO:0046872 GO:0051537 GO:0015038 
TRAPPC6B:	 GO:0005515 GO:0005515 
PIP4P1:		 GO:0005515 GO:0005515 GO:0034597 GO:0034597 
CLEC14A:	 GO:0030246 GO:1990430 GO:1990430 GO:0050840 
CROCCP2:	 GO:0005515 
