MFSD10	GO:0006915 GO:0015904 GO:0043252 
PPP2R5D	GO:0006470 GO:0007165 GO:0007399 GO:0010801 GO:0035307 GO:0043666 GO:0043666 GO:0031952 GO:0006470 
LBR	GO:0006695 GO:0006695 GO:0006695 GO:0006695 GO:0030223 GO:0055114 GO:0016126 
COG2	GO:0006888 GO:0006891 GO:0007030 GO:0015031 GO:0006891 GO:0007030 
GNMT	GO:0005977 GO:0006464 GO:0006555 GO:0032259 GO:0034641 GO:0046500 GO:0051289 GO:0051289 GO:1901052 GO:0006730 GO:0006111 GO:0046500 GO:0046498 
PTPRCAP	GO:0006952 
MVP	GO:0015031 GO:0015031 GO:0023057 GO:0031953 GO:0038127 GO:0043312 GO:0051028 GO:0061099 
STAT4	GO:0019221 GO:0035722 GO:0038114 GO:0038155 GO:0070757 GO:0019221 GO:0043434 GO:0007259 GO:0042127 GO:0006952 GO:0045944 
LTBP1	GO:0003281 GO:0007178 GO:0035583 GO:0035583 GO:0035583 GO:0035904 GO:0043687 GO:0044267 GO:0060976 GO:1901388 GO:1901388 
LTBP2	GO:0006605 GO:0007179 GO:0009306 GO:0097435 GO:0097435 
ICAM4	GO:0030198 GO:0050776 GO:0098609 GO:0007155 
HLX	GO:0001889 GO:0006357 GO:0007275 GO:0007519 GO:0008284 GO:0030154 GO:0045627 GO:0045629 GO:0046622 GO:0048484 GO:0048557 
CBX2	GO:0000122 GO:0006325 GO:0030154 GO:0045137 
GOLGB1	GO:0006355 GO:0006888 GO:0007030 GO:1905793 
CASP8	GO:0006508 GO:0006915 GO:0006915 GO:0006919 GO:0007166 GO:0009409 GO:0010803 GO:0030101 GO:0030225 GO:0032025 GO:0032355 GO:0032496 GO:0032731 GO:0034138 GO:0034612 GO:0035666 GO:0036462 GO:0039650 GO:0039650 GO:0042110 GO:0042113 GO:0043123 GO:0043123 GO:0043124 GO:0045471 GO:0045651 GO:0045862 GO:0051603 GO:0060544 GO:0060715 GO:0070423 GO:0071260 GO:0071407 GO:0071550 GO:0097190 GO:0097190 GO:0097190 GO:0097190 GO:0097191 GO:0097194 GO:0097194 GO:0097202 GO:0097296 GO:1900740 GO:1901216 GO:1902041 GO:1902042 GO:1902042 GO:0006919 GO:0006915 GO:0008625 GO:0097194 GO:0030225 
NAA30	GO:0017196 GO:0017196 
FXYD3	GO:0006813 GO:0006813 GO:0006814 GO:0006814 GO:0006821 GO:0034220 GO:1902476 GO:1903779 GO:2000649 
KIF22	GO:0000278 GO:0006281 GO:0006890 GO:0007018 GO:0007062 GO:0007080 GO:0019886 GO:0051310 GO:0051310 GO:0007018 
MEF2D	GO:0001649 GO:0001958 GO:0002062 GO:0006915 GO:0007399 GO:0007512 GO:0007517 GO:0035914 GO:0045944 GO:1904707 
GRM7	GO:0007186 GO:0007196 GO:0007268 GO:0007605 GO:0014050 GO:0031279 GO:0001662 GO:0007196 GO:0007216 GO:0051966 
GRM3	GO:0007186 GO:0007194 GO:0007196 GO:0007268 GO:0051966 GO:0007216 
GRM4	GO:0000187 GO:0007186 GO:0007196 GO:0007268 GO:0007269 GO:0043410 GO:0043523 GO:0051966 GO:0007196 GO:0007216 
CHD4	GO:0006357 GO:0032508 GO:0043044 GO:1901796 
LASP1	GO:0006811 GO:0009967 GO:0034220 
STARD3	GO:0006629 GO:0006700 GO:0006701 GO:0006839 GO:0008202 GO:0008203 GO:0030301 GO:0099044 GO:0099044 
ARID5B	GO:0000122 GO:0001822 GO:0001889 GO:0006807 GO:0008584 GO:0008585 GO:0009791 GO:0010761 GO:0030325 GO:0035264 GO:0045444 GO:0045892 GO:0048008 GO:0048468 GO:0048644 GO:0048705 GO:0051091 GO:0060021 GO:0060325 GO:0060612 GO:0060613 GO:1903508 GO:1990830 GO:0006357 
MTF1	GO:0006357 GO:0006979 GO:0010038 GO:0045944 GO:0046686 GO:0007417 GO:0045944 
CRYM	GO:0000122 GO:0006554 GO:0007605 GO:0055114 GO:0070327 GO:0042403 
MYBPC3	GO:0003007 GO:0006942 GO:0007155 GO:0030049 GO:0032781 GO:0032971 GO:0055010 GO:0055010 GO:0060048 GO:0045214 GO:0030241 GO:0055008 GO:0055003 GO:0006936 GO:0048739 GO:0030240 GO:0071688 
PTGR1	GO:0006691 GO:0006693 GO:0055114 GO:0097327 
SLC17A1	GO:0006811 GO:0006814 GO:0006817 GO:0015747 GO:0035435 GO:0044341 GO:0046415 GO:0015739 
DRAP1	GO:0000122 
NFATC4	GO:0001569 GO:0006366 GO:0006954 GO:0007507 GO:0007616 GO:0008630 GO:0030178 GO:0031547 GO:0032091 GO:0032760 GO:0034644 GO:0035562 GO:0043524 GO:0045333 GO:0050774 GO:0051145 GO:0055001 GO:0060291 GO:0071285 GO:1902894 GO:1904637 GO:2000297 GO:2001235 GO:0045944 GO:0033173 GO:0001816 
NFIX	GO:0000122 GO:0006260 GO:0006366 GO:0045944 GO:0000122 GO:0045944 
SLC9A5	GO:0006811 GO:0098656 GO:1902600 GO:0051453 GO:0098719 GO:0071805 
KIR3DS1	GO:0006955 GO:0030101 GO:0045087 
KIR2DS3	GO:0006968 
KIR2DS5	GO:0006955 GO:0045087 
KIR2DS1	GO:0006955 GO:0045087 GO:0050776 
GPNMB	GO:0001649 GO:0001818 GO:0001934 GO:0007165 GO:0007267 GO:0008285 GO:0030282 GO:0030335 GO:0031954 GO:0032720 GO:0034103 GO:0042130 GO:0045765 GO:0050868 GO:0050918 GO:0070374 GO:1901215 GO:2000134 GO:0007155 
GRIN2C	GO:0007215 GO:0007420 GO:0009611 GO:0019722 GO:0033058 GO:0035235 GO:0035235 GO:0035235 GO:0042177 GO:0048167 GO:0050885 GO:0097553 GO:0098976 GO:1903539 GO:0060291 GO:0060079 
RAB39A	GO:0006914 GO:0090383 GO:0090385 GO:0006886 GO:0032482 
SLC10A1	GO:0006814 GO:0015721 GO:0046718 GO:0055085 GO:0015721 
KPNB1	GO:0006309 GO:0006606 GO:0006606 GO:0006610 GO:0007079 GO:0007080 GO:0019054 GO:0030953 GO:0031291 GO:0040001 GO:0043312 GO:0045184 GO:0045540 GO:0075733 GO:0075733 GO:0075733 GO:0090307 GO:0006606 
NOLC1	GO:0000278 GO:0006364 GO:0006417 GO:0006970 GO:0007000 GO:0008284 GO:0014029 GO:0014032 GO:0033979 GO:0042306 GO:0045893 
NUMA1	GO:0000132 GO:0000132 GO:0000132 GO:0000132 GO:0001578 GO:0006997 GO:0007059 GO:0030513 GO:0030953 GO:0030953 GO:0031116 GO:0032388 GO:0045618 GO:0051301 GO:0051321 GO:0051798 GO:0051984 GO:0055048 GO:0060236 GO:0060236 GO:0060236 GO:0060236 GO:0060236 GO:0090235 GO:1902365 GO:1902846 GO:1904778 GO:1904778 GO:1904778 GO:1904778 GO:1904778 GO:1904778 GO:1905820 GO:1905832 GO:0000132 
OPCML	GO:0007155 GO:0008038 
COL19A1	GO:0001501 GO:0007155 GO:0007519 GO:0030154 GO:0030198 GO:0030574 GO:0098609 GO:0030198 
NR1I3	GO:0006367 GO:0007165 GO:0007165 GO:0030522 GO:0043401 GO:0045892 GO:0045944 GO:0030154 GO:0007275 GO:0045944 
NR1D2	GO:0006355 GO:0006367 GO:0019216 GO:0030522 GO:0042752 GO:0043401 GO:0045892 GO:0045892 GO:0045893 GO:0048512 GO:0050727 GO:0050728 GO:0055088 GO:0097009 GO:2001014 GO:0007275 GO:0009755 GO:0042752 GO:0033993 GO:0030154 GO:0000122 GO:0045944 
PSME4	GO:0000165 GO:0000209 GO:0002223 GO:0002479 GO:0006281 GO:0006521 GO:0006974 GO:0007275 GO:0010499 GO:0010952 GO:0010972 GO:0016579 GO:0031145 GO:0031145 GO:0031146 GO:0033209 GO:0035093 GO:0038061 GO:0038095 GO:0043161 GO:0043161 GO:0043161 GO:0043488 GO:0043687 GO:0050852 GO:0055085 GO:0060071 GO:0061418 GO:0070498 GO:0090090 GO:0090263 GO:1901990 GO:1902036 GO:0010499 GO:0035093 
CUL7	GO:0000226 GO:0000281 GO:0001570 GO:0001837 GO:0001890 GO:0006508 GO:0006511 GO:0007030 GO:0007088 GO:0016032 GO:0016567 GO:0016567 GO:0016567 GO:0036498 GO:0043687 GO:0050775 GO:0050775 
NWD1	GO:0010628 GO:0032088 
SHPRH	GO:0000209 GO:0006281 GO:0006334 GO:0006974 GO:0016567 GO:0000209 GO:0006974 
SLMAP	GO:0006936 GO:0072659 GO:1900825 GO:1902305 GO:1905150 
GAPVD1	GO:0006897 GO:0007165 GO:0043547 GO:0051223 GO:0061024 
TMEM132D	GO:0010923 
ARHGAP19	GO:0007165 GO:0043547 GO:0051056 GO:0051056 
FRMPD4	GO:0051835 GO:0098974 
CLCA4	GO:0006508 GO:0034220 GO:1902476 
KRT72	GO:0008150 GO:0031424 GO:0070268 
UBXN2B	GO:0000132 GO:0046604 GO:1904780 GO:0000045 GO:0061025 GO:0043161 GO:0031468 GO:0007030 
ATXN7L3	GO:0010390 GO:0016578 GO:0045893 GO:0045893 GO:0016578 
FASTKD3	GO:0006468 GO:0033617 GO:0044528 GO:0045333 GO:0070131 
VEPH1	GO:0030512 GO:0060392 
TMEM132B	GO:0008150 
NCAPH	GO:0007076 GO:0007076 GO:0007076 GO:0010032 GO:0051301 GO:0051309 GO:2000373 GO:0007076 
PCLAF	GO:0006260 GO:0006974 GO:0006974 GO:0007098 GO:0009411 GO:0019985 GO:0019985 GO:0051726 GO:0019985 
WTAP	GO:0000381 GO:0006397 GO:0007049 GO:0007275 GO:0008380 GO:0016070 GO:0080009 GO:0080009 GO:0080009 GO:0000381 GO:0080009 
PSMD6	GO:0000165 GO:0000209 GO:0002223 GO:0002479 GO:0006508 GO:0006521 GO:0010972 GO:0016579 GO:0031145 GO:0031145 GO:0031145 GO:0031146 GO:0033209 GO:0038061 GO:0038095 GO:0043161 GO:0043161 GO:0043161 GO:0043312 GO:0043488 GO:0043687 GO:0050790 GO:0050852 GO:0055085 GO:0060071 GO:0061418 GO:0070498 GO:0090090 GO:0090263 GO:1901990 GO:1902036 GO:0043161 
HERPUD1	GO:0006986 GO:0006986 GO:0016567 GO:0030970 GO:0031396 GO:0032469 GO:0032469 GO:0034976 GO:0036499 GO:0043154 GO:1902236 GO:1903071 GO:1903071 GO:2001243 GO:1902236 GO:0032469 GO:1903069 GO:0030968 GO:0006511 
MAD2L1BP	GO:0007093 GO:0007096 
MORF4L2	GO:0006281 GO:0040008 GO:0045944 GO:0051155 GO:0043967 GO:0016575 GO:0043968 GO:0006342 GO:0016573 
ABRAXAS2	GO:0000278 GO:0002931 GO:0007059 GO:0008608 GO:0016579 GO:0051301 GO:0070536 GO:0070536 GO:0090307 GO:0070536 GO:0090307 GO:0008608 
SEPT2	GO:0007224 GO:0007283 GO:0031175 GO:0060271 GO:0060271 GO:0061640 
SART3	GO:0000244 GO:0000244 GO:0000387 GO:0000387 GO:0000398 GO:0006334 GO:0010468 GO:1903586 GO:0000381 GO:0008380 GO:0000398 
NCAPD2	GO:0007076 GO:0007076 GO:0007076 GO:0051301 GO:0010032 GO:0007076 GO:0051304 
SUZ12	GO:0000122 GO:0008284 GO:0016574 GO:0045596 GO:0045814 GO:0070317 GO:0070734 
EXOSC7	GO:0006364 GO:0006364 GO:0006401 GO:0043488 GO:0043488 GO:0043488 GO:0043928 GO:0000467 GO:0043928 GO:0016075 GO:0071038 GO:0071028 GO:0071042 GO:0034427 GO:0034476 GO:0034475 GO:0034473 GO:0071035 
TNIP1	GO:0002755 GO:0006412 GO:0006952 GO:0006954 GO:0007159 GO:0009101 GO:0016579 GO:0043124 GO:0045071 GO:0045944 GO:0050729 GO:0070373 GO:0085032 GO:1903003 GO:0070373 GO:0043124 GO:0085032 GO:0045944 
EFTUD2	GO:0000398 GO:0000398 GO:0000398 GO:0035690 GO:0042220 GO:0000398 
LARS2	GO:0006418 GO:0006429 GO:0106074 GO:0032543 GO:0006429 
TRAM2	GO:0006616 GO:0032964 GO:0045048 
SNX17	GO:0003279 GO:0006707 GO:0006886 GO:0006898 GO:0007165 GO:0016197 GO:0030100 GO:0032456 GO:0035904 GO:0060976 GO:1990126 GO:1990126 GO:0006886 
JOSD1	GO:0016579 GO:0016579 
ARL6IP1	GO:0002038 GO:0006915 GO:0043066 GO:0043154 GO:0071787 GO:1990809 GO:0006613 
RAB3GAP1	GO:0007420 GO:0010628 GO:0021854 GO:0034389 GO:0043010 GO:0043087 GO:0043547 GO:0043547 GO:0048172 GO:0060079 GO:0060325 GO:0061646 GO:0097051 GO:1903061 GO:1903233 GO:1903373 GO:2000786 GO:0043547 
SLC39A14	GO:0006882 GO:0006882 GO:0034755 GO:0071577 GO:0071577 GO:0071578 GO:0071578 GO:0006882 GO:0071578 
KARS	GO:0000187 GO:0002276 GO:0002741 GO:0006418 GO:0006418 GO:0006430 GO:0006430 GO:0006430 GO:0008033 GO:0008285 GO:0010165 GO:0010759 GO:0015966 GO:0015966 GO:0016032 GO:0033209 GO:0043032 GO:0045893 GO:0070371 GO:0070374 GO:1900017 GO:1900745 GO:1905050 GO:0033209 GO:0015966 GO:0043032 GO:0002276 GO:0006430 GO:0000187 
SETDB1	GO:0007265 GO:0033273 GO:0045471 GO:0045869 GO:0051567 GO:0090309 GO:0090309 GO:0090309 
LRRC14	GO:0032088 GO:0034122 GO:0032088 
MLC1	GO:0006811 GO:0015031 GO:0016192 GO:0032388 GO:0047484 GO:0051259 GO:0071397 GO:0072584 GO:0047484 
RRS1	GO:0000027 GO:0002244 GO:0007080 GO:0042273 GO:1901796 GO:1902570 GO:0000055 GO:0000447 GO:0042273 
IQCB1	GO:0045494 GO:0048496 GO:0060271 GO:0097711 
ARHGEF6	GO:0006915 GO:0007186 GO:0007254 GO:0030032 GO:0035023 GO:0043065 GO:0043547 GO:0051056 
POLD3	GO:0000723 GO:0000731 GO:0006283 GO:0006296 GO:0006297 GO:0006297 GO:0006298 GO:0006298 GO:0006298 GO:0019985 GO:0032201 GO:0032201 GO:0032201 GO:0032201 GO:0032201 GO:0032201 GO:0033683 GO:0042769 GO:0006297 GO:1904161 GO:0006271 
EIF4H	GO:0006413 GO:0006446 GO:0016032 GO:0019953 GO:0048589 GO:0002181 GO:0001731 GO:0097010 
ACAP2	GO:0032456 GO:0043547 GO:1990090 
KIF14	GO:0001558 GO:0007080 GO:0008284 GO:0008284 GO:0010389 GO:0021685 GO:0021693 GO:0021695 GO:0021766 GO:0021772 GO:0021846 GO:0021987 GO:0030155 GO:0030334 GO:0031146 GO:0031641 GO:0032147 GO:0032467 GO:0032467 GO:0032487 GO:0033624 GO:0034446 GO:0043066 GO:0043161 GO:0043523 GO:0043524 GO:0045184 GO:0051301 GO:1903429 GO:2000045 GO:0007019 GO:0007018 
BRD3	GO:0006325 GO:0006357 
WDR43	GO:0006364 GO:0045943 GO:2000234 
POSTN	GO:0001666 GO:0001953 GO:0003073 GO:0007155 GO:0008593 GO:0009612 GO:0014850 GO:0014911 GO:0032355 GO:0044344 GO:0071307 GO:0071356 GO:0071560 GO:1900025 GO:1904209 GO:1990138 GO:1990523 GO:0007155 GO:0030198 
ACOX1	GO:0000038 GO:0006091 GO:0006625 GO:0006629 GO:0006693 GO:0007283 GO:0019216 GO:0019395 GO:0033540 GO:0033540 GO:0033540 GO:0036109 GO:0000038 GO:0033540 GO:0055088 
OXA1L	GO:0009060 GO:0009060 GO:0032780 GO:0032981 GO:0032981 GO:0033615 GO:0051262 GO:0051262 GO:0051354 GO:0055114 GO:0065003 GO:0070125 GO:0070126 GO:0051205 GO:0032979 GO:0033617 
ZNF146	GO:0006355 GO:0006357 
EEA1	GO:0006897 GO:0006906 GO:0016189 GO:0039694 GO:0045022 
P2RY6	GO:0006909 GO:0007186 GO:0007200 GO:0007202 GO:0014911 GO:0030321 GO:0031587 GO:0031587 GO:0032962 GO:0032962 GO:0035589 GO:0035589 GO:0070374 GO:0071380 GO:0071415 GO:1904707 GO:1905835 GO:1905835 
CDK5R1	GO:0000079 GO:0000226 GO:0001764 GO:0007158 GO:0007213 GO:0007411 GO:0007413 GO:0007420 GO:0007420 GO:0009792 GO:0016241 GO:0018105 GO:0018107 GO:0021549 GO:0021722 GO:0021766 GO:0021819 GO:0030182 GO:0030517 GO:0031116 GO:0031175 GO:0031175 GO:0032147 GO:0032956 GO:0035235 GO:0042501 GO:0043525 GO:0045664 GO:0045737 GO:0045892 GO:0048013 GO:0048511 GO:0061001 GO:0071158 GO:0090314 GO:0098693 GO:1901796 
NCF4	GO:0002479 GO:0006909 GO:0006955 GO:0034599 GO:0043085 GO:0045454 GO:0045730 GO:0048010 GO:0055114 GO:0006801 
PDIA6	GO:0006457 GO:0036498 GO:0043687 GO:0044267 GO:0045454 GO:0055114 
PAFAH1B3	GO:0006629 GO:0007283 GO:0007399 GO:0016042 GO:0007420 
AGER	GO:0001666 GO:0001774 GO:0001774 GO:0001914 GO:0001934 GO:0001934 GO:0001934 GO:0006897 GO:0006954 GO:0007166 GO:0007611 GO:0009611 GO:0010255 GO:0031175 GO:0032693 GO:0032735 GO:0034116 GO:0042104 GO:0042535 GO:0043507 GO:0045056 GO:0045056 GO:0045080 GO:0045087 GO:0045410 GO:0046330 GO:0048143 GO:0048167 GO:0048167 GO:0048167 GO:0050725 GO:0050930 GO:0051092 GO:0051092 GO:0051101 GO:0070374 GO:0071639 GO:0072657 GO:0090647 GO:0150003 GO:1900271 GO:1900272 GO:1900272 GO:1900453 GO:1900744 GO:1900745 GO:1901222 GO:1901224 GO:1901224 GO:1902961 GO:1903523 GO:1904472 GO:1904597 GO:1904645 GO:1904645 GO:1904645 GO:1904646 GO:2000439 GO:2000514 GO:2001200 
PLCL1	GO:0006629 GO:0007214 GO:0032228 GO:0033135 GO:0035556 GO:0120163 GO:1900122 GO:0032959 
PCOLCE	GO:0006508 GO:0007275 GO:0010952 GO:1990830 
PDCD1	GO:0002250 GO:0002644 GO:0006915 GO:0006959 GO:0007275 GO:0031295 GO:0043066 GO:0050777 GO:0070234 
PDK1	GO:0006006 GO:0006468 GO:0006468 GO:0008283 GO:0008631 GO:0010510 GO:0010906 GO:0097411 
PDK2	GO:0006006 GO:0006111 GO:0006468 GO:0006468 GO:0006885 GO:0008286 GO:0010510 GO:0010510 GO:0010565 GO:0010906 GO:0031670 GO:0034614 GO:0042593 GO:0050848 GO:0072332 
PDK3	GO:0006006 GO:0010510 GO:0010510 GO:0010906 GO:0018105 GO:0035357 GO:0071333 GO:0071398 GO:0097411 GO:2000377 
PEA15	GO:0000077 GO:0000165 GO:0000187 GO:0006915 GO:0008643 GO:0043278 GO:0046325 GO:1902042 GO:1902043 
PGM5	GO:0006006 GO:0007155 GO:0030239 GO:0014706 
EBP	GO:0001501 GO:0006695 GO:0008203 GO:0033489 GO:0033490 GO:0042908 GO:0006695 GO:0016126 
PMVK	GO:0006695 GO:0006695 GO:0016126 GO:0016310 GO:0019287 GO:0045540 GO:0070723 GO:0006695 GO:0019287 
CDK10	GO:0007089 GO:0008285 GO:0018107 GO:0030030 GO:0032956 GO:0043410 GO:1902018 GO:0006468 
PRKD1	GO:0001525 GO:0001938 GO:0006468 GO:0006915 GO:0006954 GO:0007030 GO:0007165 GO:0007229 GO:0007265 GO:0010508 GO:0010595 GO:0010837 GO:0010976 GO:0018105 GO:0018105 GO:0018107 GO:0018107 GO:0030148 GO:0031647 GO:0032793 GO:0033138 GO:0034198 GO:0034599 GO:0035556 GO:0035556 GO:0035924 GO:0035924 GO:0035924 GO:0035924 GO:0038033 GO:0038033 GO:0043123 GO:0043536 GO:0043536 GO:0043552 GO:0045087 GO:0045669 GO:0045766 GO:0045766 GO:0045766 GO:0045806 GO:0045944 GO:0046777 GO:0046777 GO:0048010 GO:0048193 GO:0051092 GO:0060548 GO:0071447 GO:0089700 GO:1901727 GO:2001028 GO:2001044 GO:0089700 
PLCB4	GO:0007186 GO:0016042 GO:0035556 GO:0043647 GO:0050804 GO:0032959 
PLEC	GO:0031581 GO:0031581 GO:0031581 GO:0045104 GO:0042060 
PCM1	GO:0000086 GO:0001764 GO:0007098 GO:0010389 GO:0022027 GO:0031122 GO:0031122 GO:0034453 GO:0035176 GO:0035735 GO:0050768 GO:0060271 GO:0060271 GO:0071539 GO:0071539 GO:0090316 GO:0090316 GO:0097150 GO:0097711 GO:1905515 GO:0034454 GO:0035735 GO:0060271 GO:0071539 GO:0007098 
NOMO1	GO:0008150 
PON2	GO:0006979 GO:0019372 GO:0019439 GO:0009636 
PON3	GO:0010124 GO:0016311 GO:0019372 GO:0019439 GO:0032929 GO:0046226 GO:0046395 GO:0009636 
TCEAL1	GO:0000122 
PPP2R5A	GO:0006470 GO:0007165 GO:0035307 GO:0043666 GO:0043666 GO:0090219 GO:1903077 GO:0006470 GO:0031952 
PPP2R5B	GO:0010469 GO:0010976 GO:0014066 GO:0031334 GO:0036498 GO:0043666 GO:0043666 GO:0045944 GO:0050730 GO:0051091 GO:0051388 GO:0051898 GO:0070317 GO:0071158 GO:0071363 GO:0031952 GO:0006470 
PPA1	GO:0006418 GO:0071344 GO:0006796 
PTGES3	GO:0000723 GO:0001516 GO:0006805 GO:0007004 GO:0007004 GO:0007004 GO:0007165 GO:0019371 GO:0042327 GO:0050821 GO:0050821 GO:0051085 GO:0051131 GO:0051973 GO:0051973 GO:0051973 GO:1900034 GO:1905323 GO:1905323 GO:0001516 GO:0007004 GO:0006457 GO:0051131 
PDGFRL	GO:0007186 GO:0008150 GO:0035791 
STK38	GO:0006464 GO:0006468 GO:0035556 GO:0043407 GO:0018105 GO:0035556 
NECTIN1	GO:0002089 GO:0002934 GO:0006826 GO:0006955 GO:0007155 GO:0007156 GO:0007157 GO:0007411 GO:0019062 GO:0034332 GO:0046718 GO:0051963 GO:0060041 GO:0070166 GO:0098609 GO:1902414 GO:0007157 GO:0007156 
NONO	GO:0002218 GO:0006281 GO:0006310 GO:0006357 GO:0006397 GO:0007623 GO:0008380 GO:0042752 GO:0045087 GO:0045892 GO:1903377 
PSG5	GO:0007565 
PTPRR	GO:0001701 GO:0006470 GO:0010633 GO:0035335 GO:0035335 GO:0038128 GO:0070373 GO:1903385 
PTPA	GO:0000413 GO:0032515 GO:0032516 GO:0035307 GO:0035308 GO:0043065 GO:0043666 GO:0007052 
PTPRK	GO:0006470 GO:0007155 GO:0007165 GO:0007179 GO:0008285 GO:0008285 GO:0010839 GO:0016477 GO:0030336 GO:0031175 GO:0034394 GO:0034614 GO:0034644 GO:0035335 GO:0035335 GO:0045786 GO:0045892 GO:0048041 GO:0006470 
PWP2	GO:0006364 GO:0000462 GO:0000028 
NKX1-1	GO:0006629 GO:0008150 GO:0010906 GO:0043467 GO:0050877 GO:0030154 GO:0045944 
QPRT	GO:0009435 GO:0019674 GO:0034213 GO:0034213 GO:0034213 GO:0051259 GO:0009435 GO:0034213 
RABEP1	GO:0006893 GO:0006897 GO:0006915 GO:0007165 GO:0015031 GO:0016192 GO:0043547 GO:0061025 GO:1903441 GO:0006893 
RASA2	GO:0000165 GO:0007165 GO:0007165 GO:0043547 GO:0046580 
RAB35	GO:0000281 GO:0008104 GO:0016197 GO:0016197 GO:0019882 GO:0031175 GO:0036010 GO:0048227 GO:1990090 GO:0032456 GO:0006886 GO:0032482 
RNPS1	GO:0000184 GO:0000184 GO:0000184 GO:0000381 GO:0000398 GO:0006351 GO:0006405 GO:0006406 GO:0006406 GO:0031124 GO:0043065 GO:0048025 GO:0000398 GO:0008380 GO:0000381 
RBBP5	GO:0006974 GO:0043627 GO:0043687 GO:0045652 GO:0051568 GO:0051568 GO:1904837 
RCN1	GO:0043687 GO:0044267 
ERBB4	GO:0000165 GO:0001755 GO:0001934 GO:0007165 GO:0007169 GO:0007169 GO:0007399 GO:0007416 GO:0007507 GO:0007595 GO:0008284 GO:0008284 GO:0008285 GO:0009880 GO:0014068 GO:0016477 GO:0018108 GO:0021551 GO:0021889 GO:0030334 GO:0038128 GO:0042531 GO:0043653 GO:0045165 GO:0045893 GO:0046427 GO:0046777 GO:0051897 GO:0060045 GO:0060644 GO:0060749 GO:0061026 GO:0070374 GO:0071364 GO:2000010 GO:2000145 GO:2001223 GO:0007169 GO:0008284 
IRF4	GO:0019221 GO:0034122 GO:0042110 GO:0042832 GO:0043011 GO:0043388 GO:0043966 GO:0043967 GO:0045082 GO:0045086 GO:0045368 GO:0045404 GO:0045622 GO:0045893 GO:0045944 GO:0060333 GO:0060337 GO:0072540 GO:0120162 GO:0002376 
RALBP1	GO:0006935 GO:0007264 GO:0034220 GO:0043087 GO:0043547 GO:0051056 GO:0055085 GO:0055085 GO:1900753 GO:1990961 GO:0007264 GO:0006897 GO:0043547 
POU4F3	GO:0007601 GO:0007605 GO:0021562 GO:0031290 GO:0042472 GO:0042491 GO:0045944 GO:0045944 GO:0048675 GO:0050885 GO:0051402 
KRT31	GO:0007010 GO:0008544 GO:0031424 GO:0070268 
ZMYND11	GO:0006325 GO:0007049 GO:0016032 GO:0034243 GO:0043124 GO:0045892 GO:0046329 GO:0051607 GO:2001237 
ANKRD1	GO:0000122 GO:0010976 GO:0019216 GO:0035994 GO:0043065 GO:0043517 GO:0045214 GO:0050714 GO:0055008 GO:0055008 GO:0071222 GO:0071260 GO:0071347 GO:0071356 GO:0071407 GO:0071456 GO:0071560 GO:1903508 GO:2000279 GO:0007519 GO:0006357 
E2F5	GO:0009887 GO:0030030 GO:0045944 GO:0051726 GO:0000122 GO:0045944 
LLGL1	GO:0006887 GO:0006893 GO:0007409 GO:0030866 GO:0043547 GO:0065003 GO:0051294 GO:0030866 GO:0008593 GO:0032878 
LRRC41	GO:0016567 GO:0043687 
RPS6KA2	GO:0006468 GO:0007165 GO:0008285 GO:0035556 GO:0043065 GO:0045786 
TTF1	GO:0006353 GO:0006363 GO:0008156 GO:0044267 GO:0006363 
TMED2	GO:0001843 GO:0001893 GO:0001947 GO:0006886 GO:0006888 GO:0006888 GO:0006890 GO:0007030 GO:0010628 GO:0032525 GO:0034260 GO:0035264 GO:0035459 GO:0036342 GO:0048205 GO:0048208 GO:0048208 GO:0060716 GO:0072659 GO:0007030 GO:0006886 GO:0006888 
PCBP1	GO:0000398 GO:0016070 GO:0039694 GO:0045944 
PCBP2	GO:0000398 GO:0016070 GO:0016071 GO:0032480 GO:0039694 GO:0043161 GO:0045087 GO:0050687 GO:0051607 GO:0075522 
ELOC	GO:0006357 GO:0006366 GO:0006368 GO:0006368 GO:0016032 GO:0016567 GO:0043687 GO:0061418 GO:0032968 GO:0006511 
ELOB	GO:0006366 GO:0006368 GO:0006368 GO:0016567 GO:0016567 GO:0043687 GO:0061418 GO:0065003 
EPHA7	GO:0001934 GO:0006915 GO:0007420 GO:0016310 GO:0018108 GO:0018108 GO:0022407 GO:0031290 GO:0031952 GO:0043281 GO:0043525 GO:0048013 GO:0048013 GO:0048671 GO:0048755 GO:0050730 GO:0050919 GO:0051964 GO:0070372 GO:0072178 GO:0099175 GO:0007411 GO:0007169 
RHEB	GO:0007050 GO:0007165 GO:0016241 GO:0016241 GO:0016241 GO:0016241 GO:0032008 GO:0048714 GO:0120163 GO:2000074 GO:0007264 
UBE3C	GO:0000209 GO:0000209 GO:0006511 
TOMM20	GO:0006626 GO:0014850 GO:0016236 GO:0016579 GO:1905242 GO:0016031 GO:0070096 GO:0030150 
